t_s,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.882,-0.675018,-0.28704,0.962058,0.130607,-0.0272696,-0.103338,-0.393578,-0.280424,0.674002,-0.219782,0.0903942,0.129388,-0.0891749,0.0631246,0.0260503,1.00612,0.979004,0,0.130127,-0.00195313,0.216919,-0.611328,-0.204224,0.0378418,-0.0740967,0.0358887,-0.00195313,-0.00109863,0.0090332,0.00952148,0.0187988,-0.0107422,-0.0184326,0.00427246,-0.00939941,0.0137939,0.901367
0.884,-0.111189,-0.801189,0.912378,0.0724798,0.0667389,-0.139219,-0.383738,-0.247216,0.630954,-0.116981,-0.0372212,0.154202,-0.0445009,0.0295177,0.0149832,1.00039,1.00586,0,0.142334,0.0078125,0.203857,-0.573364,-0.186768,-0.00634766,-0.0444336,0.00146484,-0.0198975,-0.00366211,0.0012207,-0.0020752,0.0396729,-0.026001,-0.0456543,0.0206299,-0.0444336,0.0185547,0.901245
0.886,0.473143,-0.986504,0.51336,-0.00717622,0.109796,-0.10262,-0.321012,-0.305023,0.626034,-0.0248141,-0.155974,0.180788,-0.0319903,-0.0461782,0.0781685,1.00121,0.985107,0,0.135254,0.0100098,0.205811,-0.610474,-0.204346,0.0482178,-0.0690918,0.0582275,-0.00146484,0.00378418,0.0140381,0.00866699,0.029541,-0.0194092,-0.0146484,0.0175781,-0.000610352,0.0262451,0.901245
0.888,0.895029,-0.798035,-0.0969944,-0.0681741,0.109079,-0.0409045,-0.306253,-0.321012,0.627264,0.0602628,-0.170154,0.109891,-0.00791127,-0.0610753,0.0689866,1.00367,1.0116,0,0.11792,-0.000488281,0.13916,-0.598267,-0.149658,0.0458984,-0.0317383,0.0454102,0.0150146,0.0214844,-0.0141602,0.00292969,0.00415039,-0.00231934,0.0202637,0.00463867,0.00610352,0.00756836,0.901367
0.89,0.984138,-0.317795,-0.666343,-0.103338,0.0796561,0.0236815,-0.227537,-0.398497,0.626034,0.170154,-0.147112,-0.0230417,0.0668163,-0.0674561,0.000639851,0.998341,0.991333,0,0.125977,-0.00341797,0.213013,-0.573608,-0.194092,0.0306396,-0.0681152,0.0272217,0.00500488,-0.000610352,-0.015625,0.00646973,-0.00622559,0.0411377,0.000854492,-0.0124512,-0.0147705,-0.00598145,0.901367
0.892,0.687635,0.294137,-0.981772,-0.109079,0.0330106,0.0760679,-0.211548,-0.396037,0.607585,0.173699,-0.0673526,-0.106346,0.0646202,-0.0343419,-0.0302782,1.0008,0.988892,0,0.104736,-0.0167236,0.175293,-0.587891,-0.174561,0.0424805,-0.0698242,0.0257568,0.00756836,0.00524902,0.0078125,0.0020752,0.00268555,0.00390625,-0.00195313,-0.000488281,0.00585938,0.00158691,0.901367
0.894,0.122229,0.807498,-0.929727,-0.0581274,-0.0624331,0.120561,-0.191869,-0.361599,0.553468,0.0584904,0.0655801,-0.124071,0.000362999,0.00314701,-0.00351001,1.00203,1.01746,0,0.122437,0.00585938,0.197266,-0.531982,-0.163696,-0.0246582,-0.0412598,-0.0187988,-0.0135498,0.00671387,-0.00280762,-0.0126953,0.0172119,-0.0455322,-0.0234375,0.0444336,-0.0262451,0.0317383,0.901489
0.896,-0.466835,0.992812,-0.525978,0.0179406,-0.113384,0.0954437,-0.131603,-0.409567,0.541169,-0.0212692,0.152429,-0.13116,-0.00332868,0.0390452,-0.0357165,1.00039,0.997925,0,0.119751,0.000610352,0.174316,-0.572021,-0.148804,0.0267334,-0.0290527,0.0273438,0.00280762,0.0112305,0.00292969,-0.0131836,0.00524902,-0.0336914,0.010498,0.026123,0.0134277,0.0129395,0.901733
0.898,-0.887144,0.802766,0.0843772,0.0803737,-0.115537,0.0351635,-0.0983944,-0.467373,0.565768,-0.097484,0.177244,-0.0797596,-0.0171103,0.0617064,-0.0445961,0.99957,1.01514,0,0.112183,0.0065918,0.131592,-0.5802,-0.138428,0.0223389,-0.0262451,0.0289307,0.00939941,0.0288086,-0.00500488,-0.00915527,0.0020752,-0.0375977,0.00402832,0.0325928,-0.000976563,0.0234375,0.901733
0.9,-0.977829,0.326469,0.651361,0.121278,-0.085397,-0.0358811,-0.0455074,-0.500582,0.546089,-0.180788,0.13116,0.0496282,-0.0595103,0.0457632,0.0137471,1.0008,0.988892,0,0.125366,0.00427246,0.212769,-0.567017,-0.187622,-0.000488281,-0.0622559,0.00378418,-0.00231934,0.00268555,0.00219727,0.000610352,0,0.00915527,-0.00622559,-0.00708008,-0.00402832,-0.00646973,0.901611
0.902,-0.678961,-0.283886,0.962847,0.13276,-0.0387516,-0.0940085,-0.0221387,-0.542399,0.564538,-0.20383,0.0336763,0.170154,-0.0710701,-0.00507531,0.0761454,1.00039,0.979248,0,0.120361,-0.00756836,0.199097,-0.616089,-0.192993,0.0424805,-0.0726318,0.0349121,-0.00341797,0.000732422,0.0163574,0.0108643,0.00964355,0.022583,-0.00439453,-0.0273438,0.0119629,-0.0164795,0.901611
0.904,-0.113554,-0.801978,0.915532,0.0696093,0.0624331,-0.132042,0.00122993,-0.52395,0.52272,-0.0939391,-0.104574,0.198513,-0.0243298,-0.0421406,0.0664704,1.0008,1.00562,0,0.136353,0.00939941,0.191284,-0.550781,-0.183472,-0.015625,-0.0471191,-0.00622559,-0.0220947,-0.00219727,0.00524902,-0.00427246,0.0223389,-0.00769043,-0.0119629,0.0118408,-0.00671387,0.00756836,0.901489
0.906,0.47472,-0.989658,0.514938,-0.0064586,0.112667,-0.106208,0.119303,-0.554698,0.435395,0.0478558,-0.239279,0.191423,0.0413972,-0.126612,0.085215,1.00039,0.98999,0,0.132202,0.000244141,0.312256,-0.61792,-0.251221,0.00390625,-0.119019,0.00415039,0,0.00134277,0.00878906,0.00146484,0.0098877,-0.118896,-0.00292969,0.0423584,0.00585938,0.0438232,0.901367
0.908,0.898184,-0.801189,-0.0969944,-0.0609979,0.10549,-0.0444926,0.138982,-0.596516,0.457534,0.13825,-0.265865,0.127615,0.0772521,-0.160375,0.0831228,1.00285,1.01624,0,0.114258,-0.00402832,0.183594,-0.566406,-0.196655,0.0203857,-0.0823975,0.0163574,0.0180664,0.017334,-0.0118408,0.00427246,-0.017334,-0.0316162,0.0234375,0.0469971,0.0115967,0.0512695,0.901367
0.91,0.987292,-0.322526,-0.664766,-0.106926,0.0767856,0.0301401,0.199249,-0.605126,0.405877,0.242824,-0.182561,-0.0602628,0.135898,-0.105775,-0.0301227,1.00121,0.994385,0,0.130859,-0.00549316,0.276123,-0.57605,-0.252563,0.00183105,-0.121704,-0.00366211,0.00341797,-0.000610352,-0.0112305,0.0172119,0.0189209,0.0289307,-0.00195313,0.000854492,-0.0131836,0.0180664,0.901489
0.912,0.691578,0.29256,-0.984138,-0.110514,0.0287049,0.0818089,0.212778,-0.633414,0.420636,0.228644,-0.0726699,-0.155974,0.11813,-0.043965,-0.0741655,0.99957,0.98877,0,0.110474,-0.0155029,0.224365,-0.592529,-0.230103,0.0273438,-0.119629,0.0118408,0.00793457,0.000732422,0.00317383,0.0065918,0.0177002,-0.00231934,-0.0117188,0.00537109,-0.00854492,0.0119629,0.901611
0.914,0.126172,0.805132,-0.931304,-0.0559745,-0.0595626,0.115537,0.185719,-0.585447,0.399727,0.0992564,0.0744423,-0.173699,0.0432819,0.0148797,-0.0581616,1.0008,1.01392,0,0.118286,0.0106201,0.223755,-0.540527,-0.205811,-0.0322266,-0.0875244,-0.0216064,-0.012085,0.0111084,0.00390625,-0.010498,0.0332031,-0.0229492,-0.0394287,0.026123,-0.0355225,0.015625,0.901611
0.916,-0.462892,0.994389,-0.531498,0.0200934,-0.111949,0.0918556,0.248446,-0.595286,0.34684,-0.0124071,0.189651,-0.177244,0.00768637,0.0777016,-0.085388,0.998751,1.00098,0,0.120483,0.000854492,0.209106,-0.578369,-0.215698,0.0187988,-0.0952148,0.0196533,0.00585938,0.0119629,0.0032959,-0.0123291,0.0115967,-0.0090332,-0.00915527,0.0214844,-0.00585938,0.00915527,0.901611
0.918,-0.887144,0.806709,0.0804344,0.0839618,-0.119843,0.0358811,0.275504,-0.623575,0.34807,-0.118753,0.193196,-0.0744423,-0.0347914,0.0733526,-0.0385612,0.997112,1.01636,0,0.115356,0.00634766,0.1604,-0.591064,-0.170654,0.0131836,-0.0552979,0.0195313,0.00915527,0.027832,-0.0032959,-0.0108643,-0.00683594,-0.0269775,0.020752,0.0078125,0.0174561,-0.00305176,0.901733
0.92,-0.979407,0.332777,0.646629,0.129172,-0.0889851,-0.0401868,0.34807,-0.633414,0.285344,-0.216237,0.164837,0.0514007,-0.0870652,0.0758514,0.0112138,0.997112,0.989258,0,0.13916,0.0102539,0.174683,-0.583496,-0.221558,0.0263672,-0.0823975,0.0366211,-0.00366211,0.00183105,-0.000854492,0.00891113,0.0146484,-0.0482178,-0.0180664,-0.00537109,-0.0189209,0.00354004,0.901733
0.922,-0.681326,-0.279155,0.960481,0.13276,-0.0308578,-0.101902,0.35668,-0.640794,0.284114,-0.193196,0.0726699,0.120526,-0.0604354,0.0418121,0.0186233,0.999161,0.979858,0,0.127441,-0.00390625,0.203613,-0.592529,-0.197266,0.0251465,-0.0698242,0.0212402,-0.00463867,-0.00305176,0.0129395,0.0102539,0.0164795,-0.012207,-0.0114746,0.0125732,0.00146484,0.0228271,0.901611
0.924,-0.12144,-0.797246,0.918687,0.070327,0.0710446,-0.141372,0.322242,-0.623575,0.301333,-0.106346,-0.028359,0.134705,-0.0360192,0.0426856,-0.00666642,0.999161,1.00562,0,0.144897,0.0113525,0.174072,-0.562134,-0.170288,-0.00183105,-0.0253906,0.00952148,-0.0230713,-0.000366211,0.00219727,-0.00488281,0.0465088,-0.00244141,-0.0349121,0.0167236,-0.0327148,0.0118408,0.901611
0.926,0.466835,-0.984927,0.518092,-0.00861147,0.114102,-0.10549,0.364059,-0.592826,0.228767,-0.0106346,-0.140022,0.150657,-0.0192461,-0.0259205,0.0451666,1.0008,0.984009,0,0.135986,0.00805664,0.195679,-0.595093,-0.182617,0.034668,-0.0466309,0.0427246,-0.0032959,0.00268555,0.0129395,0.00439453,0.0301514,-0.0224609,-0.0187988,0.0170898,-0.00585938,0.0214844,0.901367
0.928,0.891875,-0.801189,-0.0906858,-0.070327,0.113384,-0.0430573,0.388658,-0.595286,0.206628,0.0638077,-0.155974,0.0921667,-0.00651927,-0.0425901,0.0491093,1.00367,1.01392,0,0.119629,-0.00195313,0.125488,-0.592163,-0.13269,0.0390625,-0.0130615,0.0371094,0.019043,0.0202637,-0.012207,0.00146484,0.00231934,-0.00488281,0.0187988,0.00915527,0.0065918,0.0106201,0.901245
0.93,0.984927,-0.32568,-0.659246,-0.106926,0.0760679,0.0308578,0.419406,-0.575607,0.156201,0.163064,-0.177244,0.0141795,0.0561384,-0.101176,0.0450372,0.998341,0.988892,0,0.130127,-0.00170898,0.168945,-0.59082,-0.173584,0.0493164,-0.043457,0.0476074,0.00268555,-0.00146484,-0.013916,0.00939941,0.0220947,0.0109863,-0.0197754,-0.00439453,-0.0336914,0.00500488,0.901245
0.932,0.692366,0.286252,-0.978618,-0.109796,0.0330106,0.0767856,0.468603,-0.575607,0.107004,0.166609,-0.0708974,-0.0957116,0.0568128,-0.0378868,-0.018926,0.994655,0.987427,0,0.112427,-0.0181885,0.175171,-0.590332,-0.168823,0.0373535,-0.0563965,0.019165,0.00793457,0.00402832,0.00231934,0.00476074,-0.00012207,0.00524902,-0.00292969,0.00842285,-0.000610352,0.0131836,0.901367
0.934,0.131692,0.800401,-0.932092,-0.0581274,-0.0595626,0.11769,0.444005,-0.548549,0.104544,0.0815321,0.0443109,-0.125843,0.0234047,-0.0152517,-0.00815293,1.00162,1.01331,0,0.121338,0.00244141,0.182983,-0.565674,-0.15686,0.000732422,-0.0355225,0.00317383,-0.013916,0.010376,-0.00366211,-0.00964355,0.00244141,-0.0205078,-0.0203857,0.0274658,-0.0240479,0.0178223,0.901489
0.936,-0.45816,0.993601,-0.53544,0.0172229,-0.111949,0.0947261,0.488282,-0.491972,0.00368982,-0.0319038,0.175471,-0.143567,-0.0146809,0.0635221,-0.0488412,1.00162,0.996338,0,0.123901,-0.000488281,0.206055,-0.570679,-0.200562,0.0368652,-0.0766602,0.036377,0.00146484,0.0112305,0.00524902,-0.0168457,0.0158691,-0.0405273,-0.0107422,0.0644531,-0.00549316,0.0476074,0.901611
0.938,-0.886355,0.808286,0.0780686,0.0731975,-0.110514,0.0373164,0.514111,-0.491972,-0.0221387,-0.109891,0.175471,-0.0655801,-0.0366936,0.0649574,-0.0282638,1.0008,1.01526,0,0.107178,0.00683594,0.153564,-0.550171,-0.144409,0.00378418,-0.0372314,0.0106201,0.0108643,0.0255127,-0.00952148,-0.00537109,-0.00183105,-0.0233154,0.00976563,0.0263672,0.000244141,0.0209961,0.901733
0.94,-0.981772,0.334355,0.647418,0.115537,-0.0810913,-0.0344459,0.571917,-0.421866,-0.150051,-0.262321,0.166609,0.0957116,-0.146783,0.0855177,0.0612657,1.00162,0.991699,0,0.126709,0.00756836,0.26062,-0.56958,-0.24646,0.000854492,-0.119751,0.00842285,-0.00292969,0.00378418,-0.00488281,0.0065918,0.059082,0.019043,-0.0424805,-0.0213623,-0.0473633,-0.0147705,0.901733
0.942,-0.685269,-0.279155,0.964424,0.127737,-0.0351635,-0.0925733,0.614965,-0.434165,-0.1808,-0.232189,0.0389936,0.193196,-0.104452,0.00383011,0.100622,1.00162,0.981079,0,0.126953,-0.00524902,0.258179,-0.576294,-0.238525,-0.0155029,-0.111572,-0.020752,-0.00292969,-0.00146484,0.00439453,0.0129395,0.0264893,0.0356445,-0.0159912,-0.00756836,-0.0115967,0.00537109,0.901733
0.944,-0.123806,-0.799612,0.923418,0.0724798,0.0617155,-0.134195,0.579297,-0.413256,-0.166041,-0.0957115,-0.116981,0.212692,-0.0232317,-0.0552653,0.078497,0.99998,1.00879,0,0.131226,0.00878906,0.249268,-0.52356,-0.216553,-0.0551758,-0.0853271,-0.0463867,-0.0222168,-0.00134277,0.00366211,0.000732422,0.0362549,-0.00183105,-0.0393066,0.00830078,-0.0356445,0.0090332,0.901855
0.946,0.466046,-0.987292,0.521246,-0.00215287,0.111231,-0.109079,0.602666,-0.405877,-0.196789,0.0194968,-0.205603,0.186106,0.0173439,-0.0943711,0.0770272,1.00121,0.988525,0,0.128784,0.00012207,0.220093,-0.533813,-0.229004,-0.00317383,-0.10022,-0.00305176,-0.00134277,0.00231934,0.00695801,0.00427246,0.0224609,0.0408936,-0.00488281,0.00952148,0.0020752,0.0137939,0.901611
0.948,0.893452,-0.805921,-0.0875315,-0.0631507,0.107643,-0.0444926,0.611275,-0.405877,-0.205398,0.109891,-0.194968,0.0850769,0.0467403,-0.0873246,0.0405843,1.00203,1.01733,0,0.115601,-0.00390625,0.177612,-0.569336,-0.17688,-0.00012207,-0.0612793,-0.00402832,0.0187988,0.020752,-0.0108643,0.00634766,-0.0249023,0.0057373,0.0336914,0.00354004,0.0228271,0.0098877,0.901489
0.95,0.987292,-0.3312,-0.656092,-0.111231,0.0796561,0.0315754,0.637104,-0.362829,-0.274274,0.21801,-0.186106,-0.0319039,0.106778,-0.10645,-0.000328488,0.99957,1.00159,0,0.130005,-0.00585938,0.220825,-0.606079,-0.207886,0.0476074,-0.0778809,0.041748,0.00695801,0.00561523,-0.0065918,0.0147705,0.0206299,-0.00524902,-0.0362549,0.0192871,-0.0428467,0.0340576,0.901367
0.952,0.697886,0.283097,-0.980984,-0.111231,0.0301401,0.0810913,0.616195,-0.35668,-0.259515,0.216237,-0.0921667,-0.124071,0.105006,-0.0620265,-0.0429792,0.997932,0.988403,0,0.113159,-0.0148926,0.202393,-0.61438,-0.212769,0.0454102,-0.0996094,0.0305176,0.00646973,-0.00146484,0.0032959,0.00769043,0.0126953,-0.00488281,-0.0150146,-0.000732422,-0.0117188,0.00695801,0.901367
0.954,0.137212,0.797246,-0.934458,-0.0595626,-0.0631507,0.122713,0.612505,-0.34315,-0.269355,0.113436,0.0372212,-0.150657,0.0538733,-0.0259296,-0.0279437,0.99998,1.01526,0,0.123169,0.00878906,0.198608,-0.570801,-0.189087,-0.0032959,-0.065918,0.00549316,-0.0158691,0.0106201,-0.000244141,-0.0108643,0.0314941,-0.0205078,-0.0412598,0.0250244,-0.0415039,0.0141602,0.901367
0.956,-0.453429,0.992812,-0.539383,0.0165053,-0.116255,0.0997495,0.575607,-0.281654,-0.293953,0.0248141,0.155974,-0.180788,0.0413194,0.0397196,-0.081039,0.998751,0.997925,0,0.124268,-0.000976563,0.206055,-0.603027,-0.195679,0.0577393,-0.0714111,0.0567627,0.00378418,0.0128174,-0.00146484,-0.0126953,0.0238037,-0.026123,-0.000610352,0.0238037,-0.0020752,0.0111084,0.901489
0.958,-0.883989,0.810652,0.0733372,0.0861147,-0.118408,0.032293,0.605126,-0.273044,-0.332081,-0.056718,0.155974,-0.0992564,0.0293967,0.0375667,-0.0669634,0.997932,1.0166,0,0.11792,0.0090332,0.145752,-0.584961,-0.147827,0.0325928,-0.0299072,0.041626,0.0118408,0.0264893,-0.0057373,-0.00646973,0.000366211,-0.00244141,0.0198975,-0.000854492,0.0141602,-0.00732422,0.901611
0.96,-0.977829,0.339875,0.637955,0.121996,-0.0904204,-0.0315754,0.590366,-0.196789,-0.393578,-0.171926,0.136478,0.0354487,-0.0499305,0.0460572,0.00387336,0.998751,0.986328,0,0.125488,0.0065918,0.202881,-0.52832,-0.200562,0.0415039,-0.0750732,0.0480957,-0.0032959,0.00109863,0.0020752,-0.00341797,-0.0412598,0.0174561,-0.00646973,-0.0181885,-0.00439453,-0.0216064,0.901611
0.962,-0.686058,-0.271269,0.957327,0.134913,-0.0301401,-0.104773,0.600206,-0.17588,-0.424326,-0.171926,0.0655801,0.106346,-0.0370133,0.03544,0.00157334,1.00121,0.980225,0,0.130981,-0.00756836,0.179199,-0.586304,-0.182007,0.0375977,-0.0510254,0.0300293,-0.00512695,0.000244141,0.00891113,0.0141602,0.00708008,0.00878906,0.00854492,-0.00793457,0.0174561,0.00622559,0.901733
0.964,-0.130114,-0.794092,0.924207,0.0753503,0.0602803,-0.135631,0.562078,-0.166041,-0.396037,-0.069125,-0.0620353,0.13116,0.00622532,-0.001755,-0.00447031,1.00162,1.00586,0,0.136963,0.00793457,0.186157,-0.542603,-0.166504,-0.0211182,-0.029541,-0.0131836,-0.0255127,0.000976563,0.00476074,0.000488281,0.0158691,-0.0151367,-0.0187988,0.0336914,-0.0140381,0.0341797,0.901733
0.966,0.459738,-0.984927,0.525189,-0.00143524,0.109796,-0.108361,0.551009,-0.104544,-0.446465,0.0159519,-0.163064,0.147112,0.0145167,-0.0532679,0.0387512,1.00203,0.984863,0,0.132446,0.00170898,0.179077,-0.599121,-0.177612,0.0163574,-0.045166,0.0180664,-0.00378418,0.00219727,0.00817871,0.00488281,-0.0200195,-0.0294189,-0.000244141,0.0267334,0.00793457,0.0316162,0.901733
0.968,0.890298,-0.805921,-0.0843772,-0.0631507,0.106208,-0.0430573,0.560848,-0.0811754,-0.479673,0.0921667,-0.163064,0.0708974,0.0290159,-0.056856,0.0278401,1.00367,1.01672,0,0.115234,-0.00817871,0.131714,-0.580444,-0.148804,0.00537109,-0.0335693,-0.00280762,0.0198975,0.0212402,-0.0117188,0.00158691,-0.00610352,-0.0203857,0.0148926,0.0078125,0.00317383,0.00939941,0.901611
0.97,0.984927,-0.332777,-0.652149,-0.106926,0.0818089,0.0251168,0.52026,0.00245986,-0.52272,0.182561,-0.150657,-0.0319039,0.0756352,-0.0688481,-0.00678709,1.00162,0.990234,0,0.127441,-0.0123291,0.202271,-0.559814,-0.203247,0.0170898,-0.0758057,0.00476074,0.00439453,-0.000854492,-0.00439453,0.0118408,-0.00610352,0.0216064,-0.0113525,-0.0180664,-0.0157471,-0.00622559,0.901611
0.972,0.699463,0.280732,-0.980195,-0.114102,0.0287049,0.085397,0.504271,0.0737958,-0.578067,0.230417,-0.0602628,-0.170154,0.116315,-0.0315579,-0.0847568,0.997522,0.989868,0,0.11377,-0.0180664,0.219727,-0.617432,-0.220337,0.0467529,-0.106567,0.0286865,0.00683594,0.0045166,0.00134277,0.00817871,-0.00305176,0.0477295,0,-0.0437012,0.00134277,-0.0355225,0.901489
0.974,0.139577,0.798824,-0.938401,-0.0574098,-0.0638684,0.121278,0.440315,0.0996243,-0.539939,0.0957115,0.13116,-0.226872,0.0383018,0.0672919,-0.105594,1.00203,1.01465,0,0.122192,0.0114746,0.255737,-0.536743,-0.237915,-0.0401611,-0.115723,-0.0286865,-0.0158691,0.0128174,0.00012207,-0.0108643,-0.00952148,-0.012207,-0.00146484,0.0205078,-0.00134277,0.00964355,0.901489
0.976,-0.453429,0.994389,-0.54096,0.0179406,-0.116255,0.0983142,0.424326,0.148822,-0.573147,-0.0265865,0.230417,-0.20383,-0.00864599,0.114162,-0.105516,0.99998,1,0,0.12439,0.00268555,0.23877,-0.563721,-0.238037,0.000854492,-0.113647,0.00354004,0.00427246,0.0128174,0.00244141,-0.0113525,-0.0189209,-0.00939941,0.0147705,0.0151367,0.0172119,0.00378418,0.901489
0.978,-0.885567,0.816172,0.0693943,0.0789384,-0.11482,0.0358811,0.442775,0.16727,-0.610045,-0.118753,0.230417,-0.111663,-0.0398148,0.115597,-0.0757824,0.999161,1.01978,0,0.116211,0.00891113,0.188477,-0.566162,-0.202393,0.00939941,-0.0861816,0.0183105,0.0123291,0.0257568,-0.00500488,-0.00219727,-0.0253906,-0.0251465,0.026123,0.0175781,0.0211182,0.0153809,0.901489
0.98,-0.980984,0.343817,0.637166,0.124866,-0.0875499,-0.0373164,0.389888,0.210318,-0.600206,-0.219782,0.164837,0.0549455,-0.0949158,0.0772866,0.0176292,0.99998,0.997192,0,0.133911,0.00463867,0.248779,-0.569824,-0.248657,-0.00878906,-0.114746,-0.00415039,0.000732422,0.00769043,0.000244141,0.00683594,0.00646973,-0.00463867,0.0170898,-0.00646973,0.017334,0.000366211,0.901611
0.982,-0.691578,-0.268903,0.960481,0.134913,-0.032293,-0.10262,0.410797,0.237376,-0.648173,-0.253458,0.0744423,0.179016,-0.118545,0.0421493,0.0763961,1.00039,0.97876,0,0.130005,-0.00793457,0.213745,-0.603882,-0.210327,0.0294189,-0.0803223,0.0214844,-0.00366211,-0.00488281,0.0102539,0.0147705,0.0256348,0.00256348,-0.0142822,0.00402832,-0.00402832,0.0187988,0.901611
0.984,-0.135634,-0.790938,0.926572,0.0753503,0.0609979,-0.136348,0.392348,0.201709,-0.594056,-0.116981,-0.0779872,0.194968,-0.0416305,-0.0169893,0.0586198,0.99957,1.00549,0,0.136963,0.00915527,0.21228,-0.573608,-0.199829,-0.0253906,-0.0628662,-0.0162354,-0.0220947,0.0012207,0.00537109,-0.00012207,0.0230713,-0.00561523,-0.0355225,0.0305176,-0.0301514,0.0303955,0.901733
0.986,0.456583,-0.985715,0.529132,-0.00574098,0.113384,-0.107643,0.34315,0.260745,-0.603896,0.00177244,-0.175471,0.173699,-0.00396854,-0.0620869,0.0660554,1.00408,0.987671,0,0.135864,0.00268555,0.236084,-0.578979,-0.201782,0.0252686,-0.065918,0.0279541,-0.00146484,0.00183105,0.00866699,0.00158691,0.0447998,-0.0241699,-0.00683594,0.0170898,0.00183105,0.0186768,0.901733
0.988,0.887932,-0.810652,-0.0772801,-0.0667389,0.110514,-0.0437749,0.340691,0.291493,-0.632184,0.0779872,-0.189651,0.111663,0.0112483,-0.0791368,0.0678885,1.00367,1.0166,0,0.118896,0.000366211,0.135376,-0.615234,-0.15564,0.0345459,-0.0367432,0.0349121,0.0195313,0.0196533,-0.0124512,0.00708008,-0.0133057,-0.0340576,0.0239258,0.0195313,0.0114746,0.0266113,0.901733
0.99,0.986504,-0.338297,-0.648206,-0.10549,0.0839618,0.0215287,0.270585,0.337001,-0.607585,0.191423,-0.161292,-0.0301314,0.0859326,-0.0773299,-0.00860276,1.00162,0.997559,0,0.128418,-0.00500488,0.198242,-0.58606,-0.213623,0.019043,-0.0852051,0.0140381,0.00646973,0.00439453,-0.0090332,0.0108643,0.00427246,0.00402832,0.00305176,-0.00720215,-0.00598145,0.00366211,0.901611
0.992,0.701041,0.274423,-0.975464,-0.111949,0.0365987,0.0753503,0.269355,0.361599,-0.630954,0.180788,-0.0868494,-0.0939391,0.0688394,-0.0502506,-0.0185888,0.99998,0.986938,0,0.108887,-0.0130615,0.18335,-0.59436,-0.177856,0.0423584,-0.0689697,0.0292969,0.0078125,0.00109863,0.00524902,0.0020752,0.0032959,-0.0147705,-0.0153809,0.0057373,-0.0101318,0.0078125,0.901489
0.994,0.146674,0.790149,-0.936824,-0.0609979,-0.0595626,0.120561,0.201709,0.34684,-0.548549,0.0903942,0.0159519,-0.106346,0.0293964,-0.0436107,0.0142144,1.00203,1.01331,0,0.125366,0.00598145,0.178833,-0.5625,-0.161255,-0.00939941,-0.0358887,-0.00341797,-0.0167236,0.0128174,-0.00378418,-0.0141602,0.019165,-0.0247803,-0.0352783,0.03125,-0.0390625,0.0170898,0.901367
0.996,-0.445543,0.991235,-0.545692,0.0143524,-0.112667,0.0983142,0.17957,0.384968,-0.564538,0.00177244,0.143567,-0.14534,0.0161249,0.0309006,-0.0470255,1.0008,0.996582,0,0.123657,0.00146484,0.193726,-0.58728,-0.178955,0.0328369,-0.0552979,0.0343018,0.00439453,0.0140381,0.00378418,-0.0126953,0.0227051,-0.0424805,-0.0162354,0.0286865,-0.0124512,0.0159912,0.901367
0.998,-0.882412,0.816961,0.0654515,0.0796561,-0.11769,0.038034,0.152511,0.430475,-0.582987,-0.0673526,0.161292,-0.0939391,0.0123035,0.0436016,-0.0559051,0.999161,1.01819,0,0.113525,0.00292969,0.129883,-0.587402,-0.133301,0.0444336,-0.0197754,0.0473633,0.0142822,0.0249023,-0.00463867,-0.0106201,-0.00158691,-0.0281982,0.0123291,0.0284424,0.00769043,0.0178223,0.901367
1,-0.977829,0.348549,0.629281,0.121996,-0.0839618,-0.038034,0.087325,0.466143,-0.553468,-0.168381,0.143567,0.0248141,-0.0463857,0.0596055,-0.0132199,1.0049,0.987793,0,0.135986,0.00793457,0.248657,-0.555298,-0.189941,0.0166016,-0.0539551,0.0245361,-0.00512695,0.00170898,-0.00134277,0.00891113,0.000244141,0.0595703,-0.000854492,-0.00915527,-0.00219727,-0.000244141,0.901489
